ocm00139827,b10838028a,1,How the other half lives : studies among the tenements of New York,"Riis, Jacob A. (Jacob August), 1849-1914.","New York : Dover, [1971] ©1971 ","0486220125,9780486220123,978-0486220123",305.5 R,Book
ocm23652329,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm20595720,b11073537a,1,The Long Island Rail Road in early photographs,"Ziel, Ron, 1939-2016.","New York : Dover Publications, 1990. ",0486263010,385.09747 Z,Book
ocm03294327,b10854148a,1,South Street : a photographic guide to New York City's historic seaport,"Rosebrock, Ellen Fletcher.","[Place of publication not identified] : Dover Publications, [1977] ©1977 ",0486233960,917.471 R,Book
ocm23766215,b10354810a,1,For the color of his skin : the murder of Yusuf Hawkins and the trial of Bensonhurst,"DeSantis, John.","New York : Pharos Books, [1991] ©1991 ",0886876214,364.1523 D,Book
ocm23217681,b10929029a,1,The Brooklyn cookbook,"Stallworth, Lyn.","New York : Knopf, [1991] ©1991 ",0394584171,641.5973 S,Book
ocm25026616,b10416179a,1,Disaster planning and recovery : a how-to-do-it manual for librarians and archivists,"Fortson, Judith.","New York : Neal-Schuman Publishers, [1992] ©1992 ",1555700594,025.84 F,Book
ocm25509235,b10292597a,1,Woman of valor : Margaret Sanger and the birth control movement in America,"Chesler, Ellen.","New York : Simon & Schuster, [1992] ©1992 ",0671600885,B SANGER C,Book
cbh-000690,b10464440a,1,Changing New York : the architectural scene,"Gray, Christopher, 1950-2017.","New York : Dover Publications, 1992. ",0486269361,720.97471 G,Book
ocm00664346,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm24847077,b10634399a,1,Ellis Island to Ebbet's Field : sport and the American Jewish experience,"Levine, Peter.","New York : Oxford University Press, [1992] ©1992 ","0195051289,0195085558",796.0899 L,Book
ocm24872240,b10890165a,1,Voice of dissent : Theophilus Gould Steward (1843-1924) and Black America,"Seraile, William, 1941-","Brooklyn, N.Y. : Carlson Pub., [1991] ©1991 ",0926019589,B STEWARD S,Book
ocm25409338,b10851949a,1,The great chase : the Dodgers-Giants pennant race of 1951,"Rosenfeld, Harvey.","Jefferson, N.C. : McFarland, [1992] ©1992 ",0899507131,796.35764 R,Book
ocm24430507,b10578073a,1,Caribbean New York : Black immigrants and the politics of race,"Kasinitz, Philip, 1957-","Ithaca : Cornell University Press, [1992] ©1992 ","0801426510,0801499518",305.896 K,Book
ocm25372861,b10715379a,1,Hasidic people : a place in the new world,"Mintz, Jerome R.","Cambridge, Mass. : Harvard University Press, [1992] ©1992 ",0674381157,296.833 M,Book
ocm00208239,b10333548a,1,"Conservation of library materials ; a manual and bibliography on the care, repair, and restoration of library materials","Cunha, George Daniel Martin.","Metuchen, N.J. : Scarecrow Press, 1971- ",0810804271,025.84 C,Book
ocm26502717,b10426172a,1,Upon this rock : the miracles of a black church,"Freedman, Samuel G.","New York : HarperCollins, [1993] ©1993 ",006016610X,286.1092 F,Book
ocm00010843,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm27035246,b10502887a,1,"New York, New York : how the apartment house transformed the life of the city (1869-1930)","Hawes, Elizabeth, 1940-","New York : A.A. Knopf, [1993] ©1993 ",0394556410,728.314 H,Book
ocm08055086,b10086463a,1,Nineteenth-century New York in rare photographic views,,"New York : Dover Publications, [1981] ©1981 ",0486241378,974.71041 N,Book
ocm28293571,b10017421a,1,The Brooklyn reader : 30 writers celebrate America's favorite borough,,"New York : Harmony Books, [1994] ©1994 ",0517591340,810.8 B,Book
ocm08493678,b10131964a,1,The WPA guide to New York City : the Federal Writers' Project guide to 1930s New York,,"New York : Pantheon Books, [1982] ©1982 ","0394527925,0394712153",917.471 N,Book
ocm06182941,b10704296a,1,The shaping of a city ; a brief history of Brooklyn.,"Ment, David.","[Brooklyn] Brooklyn Rediscovery, Brooklyn Educational & Cultural Alliance : [publisher not identified], [1979] ©1979 ",0933250037,974.72 B87 B,Book
ocm00026117,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm16087194,b10340552a,1,A new Brooklyn Museum : the master plan competition,"Darragh, Joan.","New York : Brooklyn Museum : Rizzoli, [1988] ©1988 ",0847808637,727.70974 D,Book
ocm30894933,b10425211a,1,"The last shot : city streets, basketball dreams","Frey, Darcy.","Boston : Houghton Mifflin Co., 1994. ",0395597706,796.323 F,Book
ocm30547827,b10833531a,1,Walt Whitman's America : a cultural biography,"Reynolds, David S., 1948-","New York : Knopf, [1995] ©1995 ",0394580230,B WHITMAN R,Book
ocm00102153,b11791136a,1,"Plan for New York City, 1969 : a proposal. 3, Brooklyn",New York (N.Y.). City Planning Commission.,"New York : Department of City Planning, [1969] ©1969 ","0262640066,9780262640060,978-0262640060",309.26 N532 P,Book
ocm29846419,b10958801a,1,The Black churches of Brooklyn,"Taylor, Clarence.","New York : Columbia University Press, [1994] ©1994 ","0231099800,0231099819",277.4723 T,Book
ocm31936005,b10432573a,1,"The Battle of Brooklyn, 1776","Gallagher, John J., 1937-","New York : Sarpedon, [1995] ©1995 ","188511902X,1885119690",973.332 G,Book
ocm31865695,b10319077a,1,Seeing New York : history walks for armchair and footloose travelers,"Cooke, Hope, 1940-","Philadelphia : Temple University Press, 1995. ","1566392888,1566392896",917.471 C,Book
ocm30547949,b10604991a,1,Hasidic Williamsburg : a contemporary American Hasidic community,"Kranzler, George, 1916-","Northvale, N.J. : Jason Aronson, [1995] ©1995 ",1568212429,296.8332 K,Book
cbh-000696,b10449681a,1,Victorian cemetery art,"Gillon, Edmund Vincent.","New York ; Dover : [publisher not identified], [1972] ",0486227855,731.760974 G,Book
ocm00050155,b10000017a,21699,177-179 Columbia Heights [picture].,,"[Place of publication not identified] : [publisher not identified], 1920. ",,NEIG 0149 NEIG 2713,Photograph
ocm33817620,b10811922a,1,"Brooklyn's Dodgers : the bums, the borough, and the best of baseball, 1947-1957","Prince, Carl E.","New York : Oxford University Press, 1996. ","0195099273,9780195115789,978-0195115789,0195115783",796.357 P,Book
ocm00163482,b11341351a,1,The campaign of 1776 around New York and Brooklyn.,"Johnston, Henry Phelps, 1842-1923.","New York : Da Capo Press, 1971. ","0306701693,9780306701696,978-0306701696",973.332 J,Book
ocm34782707,b10848778a,1,Found in Brooklyn,"Roma, Thomas.","New York : Center for Documentary Studies in association with W.W. Norton, [1996] New York : W.W. Norton [distributor] ©1996 ","0393039536,0393314308",779.99747 R,Book
ocm34282893,b10919310a,1,Brooklyn! : an illustrated history,"Snyder-Grenier, Ellen M. (Ellen Marie)","Philadelphia : Temple University Press, 1996. ","1566394082,1592130828",974.723 S,Book
ocm27814351,b10915023a,1,"Fires in the mirror : Crown Heights, Brooklyn and other identities","Smith, Anna Deavere.","New York : Anchor Books, [1993] ©1993 ",0385470142,812 S,Book
ocm00799900,b10983807a,1,"Brownstone saga, happenings of a New Yorker.","Twitchell, Hanford, 1989-","New York : Exposition Press, [1973] ",0682478113,917.471 T,Book
ocm01085641,b10311117a,1,"A Puerto Rican in New York, and other sketches : Jesus Colon.","Colón, Jesús, 1901-","[Place of publication not identified] : Arno Press, 1975. [©1961] ",0405062184,917.471 C719 P,Book
ocm01322087,b10482296a,1,"Fort Greene, U. S.A.","Habenstreit, Barbara.","Indianapolis : Bobbs-Merrill, [1974] [©1974] ",0672518325,301.441 H,Book
ocm02204395,b10409859a,1,New York State : the battleground of the Revolutionary War,"Fish, Hamilton, 1888-1991.","New York : Vantage Press, [1976] ©1976 ",0533021286,974.703 F,Book
ocm02551157,b11024858a,1,Tradition : Orthodox Jewish life in America,"Warshaw, Mal.","[Place of publication not identified] : Schocken Books, [1976] [©1976] ",0805236376,296.832 W,Book
ocm02644554,b10266297a,1,Photographs of New York interiors at the turn of the century : from the Byron Collection of the Museum of the City of New York,"Byron, Joseph, 1847-1923.","New York : Dover Publications, 1976. ",0486233596,779.9747 B,Book
ocm02816944,b11489430a,1,Carlos Tapia : a Puerto Rican hero in New York,"Colon, Ramon.","New York : Vantage Press, [1976] ©1976 ","0533021340,9780533021345,978-0533021345",B TAPIA C,Book
ocm02911025,b10073409a,1,Long Island as America : a documentary history to 1896,,"Port Washington, N.Y. : Kennikat Press, [1977] ©1977 ",0804691711,974.721 L,Book
ocm03609512,b10967187a,1,Local history collections : a manual for librarians,"Thompson, Enid T.","Nashville : American Association for State and Local History, [1978] ©1978 ",0910050333,026.9788 T,Book
ocm03845380,b10569973a,1,Under the city streets.,"Jones, Pamela.","New York : Holt, Rinehart, and Winston, [1978] ©1978 ",003021596X,363.6 J,Book
ocm04123375,b10618782a,1,Coney Island beach people,"Lapow, Harry.","New York : Dover Publications, [1978] ©1978 ",0486236145,778.9 L,Book
ocm03873244,b10090797a,1,"Old Brooklyn in early photographs, 1865-1929 : 157 prints from the collection of the Long Island Historical Society",,"New York : Dover Publications, [1978] ©1978 ",0486235874,917.4723 Y,Book
ocm04592772,b10975916a,1,Brooklyn Bridge : fact and symbol,"Trachtenberg, Alan.","Chicago : University of Chicago Press, 1979. ",0226811158,624.23 T,Book
ocm06143627,b10018898a,1,Brooklyn USA : the fourth largest city in America,,"Brooklyn, N. Y. : Brooklyn College Press, [1979] New York : Distrib. by Columbia University Press ©1979 ",0930888022,974.723 B,Book
ocm05410752,b10659800a,1,Black education in New York State : from colonial to modern times,"Mabee, Carleton, 1914-2014.","Syracuse, N.Y. : Syracuse University Press, [1979] ©1979 ",0815622090,370.9747 M,Book
ocm04122635,b10402140a,1,New York in the forties,"Feininger, Andreas, 1906-1999.","New York : Dover Publications, [1978] ©1978 ",0486235858,917.471 F,Book
ocm02164565,b10427535a,1,New York civic sculpture : a pictorial guide,"Fried, Frederick.","[Place of publication not identified] : Dover Publications, [1976] [©1976] ",0486232581,730.74 F,Book
ocm06385006,b10617539a,1,Old Brooklyn Heights : New York's first suburb : including detailed analyses of 619 century-old houses,"Lancaster, Clay.","New York : Dover Publications, [1979] ©1979 ",0486238725,917.4723 L,Book
ocm07177379,b10859284a,1,The Beechers : an American family in the nineteenth century,"Rugoff, Milton, 1913-","New York : Harper & Row, [1981] ©1981 ",0060148594,929.2 BEECHER R,Book
ocm07178264,b10384892a,1,Walt Whitman's Western jaunt,"Eitner, Walter H., 1919-","Lawrence : Regents Press of Kansas, [1981] ©1981 ",0700602127,811 Whitman E,Book
ocm07836913,b11020723a,1,Reverend Beecher and Mrs. Tilton : sex and class in Victorian America,"Waller, Altina L. (Altina Laura), 1940-","Amherst : University of Massachusetts Press, [1982] ©1982 ",0870233564,285.832 W,Book
ocm07814230,b10950227a,1,"Norman Street, poverty and politics in an urban neighborhood","Susser, Ida.","New York : Oxford University Press, [1982] ©1982 ","0195030486,0195030494",307.76 S,Book
ocm03843955,b10578034a,1,Amusing the million : Coney Island at the turn of the century,"Kasson, John F., 1944-","New York : Hill & Wang, [1978] ©1978 ","0809026171,0809001330",301.29 K,Book
ocm05940245,b10703425a,1,Building blocks of Brooklyn : a study of urban growth,"Ment, David.","[Brooklyn] : Brooklyn Rediscovery, Brooklyn Educational & Cultural Alliance, [1979] ©1979 ",0933250029,974.72 B87 BB,Book
ocm07444528,b10704122a,1,The people of Brooklyn : a history of two neighborhoods,"Ment, David.","[Brooklyn] : Brooklyn Educational & Cultural Alliance, [1980] ©1980 ",0933250045,974.72 B87 BP,Book
ocm07277476,b10247604a,1,"Factories, foundries, and refineries : a history of five Brooklyn industries","Brown, Joshua, 1949-","[Brooklyn] : Brooklyn Rediscovery, Brooklyn Educational & Cultural Alliance, [1980] ©1980 ",0933250061,974.72 B87 BF,Book
ocm04774747,b10363113a,1,"Long Island printing, 1791-1830 : a checklist of imprints","Doggett, Marguerite V.","Brooklyn : Long Island Historical Society, 1979. ",0890620717,686.209 D,Book
ocm08112913,b10853225a,1,"A once charitable enterprise : hospitals and health care in Brooklyn and New York, 1885-1915","Rosner, David, 1947-","Cambridge [Cambridgeshire] ; New York : Cambridge University Press, [1982] ©1982 ",0521242177,362.11 R,Book
ocm08051633,b10928445a,1,The Brooklyn Bridge : they said it couldn't be built,"St. George, Judith, 1931-","New York : Putnam, [1982] ©1982 ",0399208739,624.55 S,Book
ocm08833567,b10489403a,1,Power and society : greater New York at the turn of the century,"Hammack, David C.","New York : Russell Sage Foundation, [1982] ©1982 ",0871543486,974.7104 H,Book
ocm03649766,b10300525a,1,Henry Ward Beecher : spokesman for a Middle-class America,"Clark, Clifford Edward, 1941-","Urbana : University of Illinois Press, [1978] ©1978 ",0252006089,285.8 C,Book
ocm04961349,b10651693a,1,Education and culture in Brooklyn ; a history of ten institutions.,"Lopate, Carol.","[Brooklyn] : Brooklyn Rediscovery, Brooklyn Educational & Cultural Alliance, [1979] ©1979 ",0933250010,974.72 B87 BE,Book
ocm09219287,b10052120a,1,"The Great East River Bridge, 1883-1983.",,"Brooklyn, N.Y. : Brooklyn Museum, [1983] New York : Exclusively distributed to the trade by Abrams ©1983 ","0810909820,0872730964",624.55 G,Book
ocm00740889,b10850246a,1,Flo: A biography of Frederick Law Olmsted.,"Roper, Laura Wood, 1911-2003.","Baltimore : Johns Hopkins University Press, [1973] [©1973] ",0801815088,B OLMSTED,Book
ocm09855102,b11057328a,2,"New York, a guide to the metropolis : walking tours of architecture and history","Wolfe, Gerard R., 1926-","New York : McGraw-Hill, [1988] ©1988 ",0070713960,917.471 W,Book
ocm04961348,b10713744a,1,Rediscovering Brooklyn history : a guide to research collections,"Mills, Thomas, 1947-","[Brooklyn] : Brooklyn Rediscovery, Brooklyn Educational & Cultural Alliance, [1978] ©1978 ",0933250002,974.72 B87 BR,Book
ocm10778371,b10018730a,1,Bridge to the future : a centennial celebration of the Brooklyn Bridge,,"New York, N.Y. : New York Academy of Sciences, 1984. ","0897662474,0897662466",388.132 B,Book
ocm00482678,b10691012a,1,The Great Bridge,"McCullough, David G.","New York : Simon and Schuster, [1972] ©1972 ",0671212133,624.55 M,Book
ocm11859544,b10011163a,1,"Brooklyn almanac : illustrations, facts, figures, people buildings, brooks",,"[Brooklyn] : Brooklyn Rediscovery, Brooklyn Educational & Cultural Alliance, [1984] ©1984 ",0933250118,974.723 B,Book
ocm10996639,b10837346a,1,Canarsie : the Jews and Italians of Brooklyn against liberalism,"Rieder, Jonathan.","Cambridge, Mass. : Harvard University Press, 1985. ","0674093615,9780674093614,978-0674093614,0674093607,9780674093607,978-0674093607",974.723 R,Book
ocm10375029,b10465648a,1,I am from Brownsville,"Granit, Arthur.","New York : Philosophical Library, [1985] ©1985 ",0802224563,FIC G,Book
ocm11447784,b10359639a,1,Longshoremen : community and resistance on the Brooklyn waterfront,"DiFazio, William.","South Hadley, Mass. : Bergin & Garvey, [1985] ©1985 ",0897890655,331.76138 D,Book
ocm12262348,b10495411a,1,Holy days : the world of a Hasidic family,"Harris, Lis.","New York : Summit Books, [1985] ©1985 ",0671462962,305.8924 H,Book
ocm11262154,b11373615a,1,New York life at the turn of the century in photographs : from the Byron collection of the Museum of the City of New York,"Byron, Joseph, 1847-1923.","New York : Published in cooperation with the Museum of the City of New York by Dover Publications, [1985] ©1985 ","0486248631,9780486248639,978-0486248639",974.71 B,Book
ocm10402780,b10813904a,1,Long Island gazetteer : a guide to current and historical place names,"Proehl, Karl H.","Bayside, N.Y. : LDA, Publishers, 1984. ",0935912150,917.4721 P,Book
ocm08785046,b10552799a,1,Synagogues of New York City : a pictorial survey in 123 photographs,"Israelowitz, Oscar.","New York : Dover Publications, [1982] ©1982 ",0486242315,296.6509 I,Book
ocm13214962,b10853191a,1,Neighborhood tales,"Rosten, Norman, 1914-1995.","New York, N.Y. : G. Braziller, [1986] ©1986 ",0807611522,FIC R,Book
ocm00740906,b10506675a,1,Alive in the city : memoir of an ex-commissioner.,"Heckscher, August, 1913-1997.","[Place of publication not identified] : Scribner, [1974] [©1974] ",0684137089,352.73 H,Book
ocm08476638,b10894730a,1,A picture history of the Brooklyn Bridge : with 167 prints and photographs,"Shapiro, Mary J.","New York : Dover Publications, [1983] ©1983 ",0486244032,388.132 S,Book
ocm13333373,b11054518a,1,"Victorian interior decoration : American interiors, 1830-1900","Winkler, Gail Caskey.","New York : H. Holt, [1986] ©1986 ",080500078X,747.213 W,Book
ocm00571984,b10648144a,1,"Bricks & brownstone : the New York row house, 1783-1929, an architectural & social history","Lockwood, Charles, 1948-2012.","New York : McGraw-Hill, [1972] ©1972 ",0070383103,917.471 L,Book
on1011862669,b10842484a,1,I never had it made,"Robinson, Jackie, 1919-1972.","[Place of publication not identified] : Putnam, [1972] [©1972] ",0399110100,B ROBINSON I,Book
ocm14904160,b10948598a,1,The Dodgers move west,"Sullivan, Neil J., 1948-","New York : Oxford University Press, [1987] ©1987 ",0195043669,796.35764 S,Book
ocm11812485,b11052400a,1,"When Brooklyn was the world, 1920-1957","Willensky, Elliot.","New York : Harmony Books, [1986] ©1986 ",0517558580,974.723 W,Book
ocm00482576,b10866751a,1,Race war in high school ; the ten-year destruction of Franklin K. Lane High School in Brooklyn.,"Saltzman, Harold, 1938-","New Rochelle, N.Y. : Arlington House, [1972] [©1972] ",0870001701,373.747 S,Book
ocm15366679,b10087758a,1,New immigrants in New York,,"New York : Columbia University Press, [1987] ©1987 ",0231061307,304.87471 N,Book
ocm14520708,b10026615a,1,Caribbean life in New York City : sociocultural dimensions,,"New York : Center for Migration Studies, [1987] ©1987 ","0913256889,0913256927",305.868 C,Book
ocm16085581,b10333079a,1,Permanent New Yorkers : a biographical guide to the cemeteries of New York,"Culbertson, Judi.","Chelsea, Vt. : Chelsea Green Pub. Co., [1987] ©1987 ",0930031113,929.5097 C,Book
ocm17510109,b10892325a,1,The city that never was : two hundred years of fantastic and fascinating plans that might have changed the face of New York City,"Shanor, Rebecca Read.","New York : Viking, [1988] ©1988 ",0670805580,307.12 S,Book
ocm15791666,b10912264a,1,The Big V : a history of the Vitagraph Company,"Slide, Anthony.","Metuchen, N.J. : Scarecrow Press, 1987. ",0810820307,791.43 S,Book
ocm18424663,b10607336a,1,A guide to historical map resources for Greater New York / Jeffrey A. Krossler.,"Kroessler, Jeffrey A.","Chicago : Speculum Orbis Press, [1988] ©1988 ",0932757022,025 K,Book
ocm57549767,b11217762a,1,Praying for Gil Hodges : a memoir of the 1955 World Series and one family's love of the Brooklyn Dodgers,"Oliphant, Thomas.","New York : Thomas Dunne Books/St. Martin's Press, 2005. ","0312317611,031231762X",796.35764 O,Book
ocn166873877,b11402527a,1,Song of Brooklyn : an oral history of America's favorite borough,"Eliot, Marc.","New York : Broadway Books, [2008] ©2008 ","9780767920148,978-0767920148,0767920147",974.723 E,Book
ocn188535862,b11419958a,1,"The Maryland 400 in the Battle of Long Island, 1776","Reno, Linda Davis.","Jefferson, N.C. : McFarland & Co., [2008] ©2008 ","0786435372,9780786435371,978-0786435371,9780786477357,978-0786477357,0786477350",973.332 R,Book
ocn232981628,b11451577a,1,Historic photos of Brooklyn,,"Nashville, Tenn. : Turner Pub. Co., [2008] ©2008 ","9781596524354,978-1596524354,1596524359,9781620453858,978-1620453858",974.723 H,Book
ocn212627121,b11423167a,1,In the country of Brooklyn : inspiration to the world,"Golenbock, Peter, 1946-","New York : William Morrow, [2008] ©2008 ","0061253812,9780061253812,978-0061253812",974.723 G,Book
ocn230916168,b11426578a,1,"Brooklyn, historically speaking","Manbeck, John B., 1931-","Charleston, SC : History Press, [2008] ©2008 ","1596295007,9781596295001,978-1596295001",974.723 M,Book
ocn153580944,b11470814a,1,"Green oasis in Brooklyn : the Evergreens Cemetery, 1849-2008","Rousmaniere, John.","Kittery Point, Maine : Seapoint Books, [2008] Kittery Point, Maine : Distributed to the trade by National Book Network ©2008 ","0978689941,9780978689940,978-0978689940",718 R,Book
ocn227031622,b11466010a,1,On the wall : four decades of community murals in New York City,"Braun-Reinitz, Janet.","Jackson, Miss. : University Press of Mississippi, [2009] ©2009 ","1604731125,9781604731125,978-1604731125,1604731117,9781604731118,978-1604731118",751.7309 B,Book
ocn233547925,b11456705a,1,"Forever blue : the true story of Walter O'Malley, baseball's most controversial owner, and the Dodgers of Brooklyn and Los Angeles","D'Antonio, Michael.","New York : Riverhead Books, [2009] ©2009 ","1594488568,9781594488566,978-1594488566,1594484414,9781594484414,978-1594484414",796.357 D,Book
ocn154706898,b11377358a,1,Brooklyn storefronts,"Lacy, Paul.","New York : W.W. Norton, [2008] ©2008 ","0393330028,9780393330021,978-0393330021",974.7 L,Book
ocm61261250,b11489437a,1,Negotiator : the life and career of James B. Donovan,"Bigger, Philip J., 1943-","Bethlehem,  [Pa.] : Lehigh University Press, [2006] ©2006 ","0934223858,9780934223850,978-0934223850",B DONOVAN B,Book
ocn436454661,b11585268a,1,The social vision of Alfred T. White,,"Brooklyn, N.Y. : Proteotypes : Brooklyn Historical Society, 2009. ","9780980000177,978-0980000177,0980000173,9780980000115,978-0980000115,0980000114",307.1216 S,Book
ocn258332257,b12146658a,1,Mannahatta : a natural history of New York City,"Sanderson, Eric W.","New York : Abrams, 2009. ","9780810996335,978-0810996335,0810996332,9781419707483,978-1419707483,1419707485",508.7471 S,Book
ocn220008102,b11574470a,1,"The birth of the Fenian movement : American diary, Brooklyn 1859","Stephens, James, 1825-1901.","Dublin : University College Dublin Press, 2009. ","9781904558910,978-1904558910,1904558917",941.5081 S,Book
ocn317925911,b11489357a,1,"Gravesend, Brooklyn","Ditta, Joseph, 1967-","Charleston, SC : Arcadia Publishing, [2009] ©2009 ","9780738564692,978-0738564692,0738564699",974.723 D,Book
ocm57181878,b11200527a,1,Remembering recipes : a companion volume to Remembrance of a restaurant,"Palescandolo, Irene.","New York : IUniverse, [2004] ©2004 ",0595309526,641.5945 P,Book
ocm52570101,b11117327a,1,Tony Di Napoli of the Lower East Side,"Palescandolo, Frank J.","New York : IUniverse, [2003] ©2003 ",0595271057,FIC PALESCANDOLO,Book
ocm52759442,b11121624a,1,"Chez dogs :b remembering dogs, a companion volume to Remembrance of a restaurant","Palescandolo, Frank J.","New York : IUniverse, [2003] ©2003 ",059526848X,636.7  P,Book
ocm51774334,b11121638a,1,Bare thoughts : poems,"De Filippo, Eduardo, 1900-1984.","Stony Brook, NY : Forum Italicum, Center for Italian Studies, State University of New York at Stony Brook, [2002] ©2002 ",1893127230,851.191 D,Book
ocm40892083,b10356900a,1,Love poems : a selection,"Di Giacomo, Salvatore, 1860-1934.","Toronto ; Buffalo : Guernica, 1999. ",1550710605,851.8 D,Book
ocn289070718,b11516071a,1,Mitzvah girls : bringing up the next generation of Hasidic Jews in Brooklyn,"Fader, Ayala, 1964-","Princeton : Princeton University Press, [2009] ©2009 ","0691139164,9780691139166,978-0691139166,0691139172,9780691139173,978-0691139173",296.8332 F,Book
ocn191219628,b11382865a,1,Brooklyn steel-blood tenacity : [an autobiography by Frank J. Trezza],"Trezza, Frank J.","Baltimore : PublishAmerica, [2007] ©2007 ","1424182735,9781424182732,978-1424182732",B TREZZA B,Book
ocn317471847,b11526882a,1,Dutch New York between East and West : the world of Margrieta van Varick,,"New York : Bard Graduate Center, Decorative Arts, Design History, Material Culture : New-York Historical Society ; New Haven : Yale University Press, [2009] ©2009 ","9780300154672,978-0300154672,0300154674",975.097471 D,Book
ocn377799584,b11501523a,1,Crown Heights and Weeksville,"Kelly, Wilhelmena Rhodes, 1946-","Charleston, SC. : Arcadia Pub., [2009] ©2009 ","9780738565989,978-0738565989,0738565989",974.723 K,Book
ocm00622607,b10129289a,1,Voices of Brooklyn : an anthology,,"Chicago : American Library Association, [1973] [©1973] ",0838901409,810.8 V,Book
ocm30625938,b10796407a,1,Local history collections in libraries,"Phillips, Faye.","Englewood, Colo. : Libraries Unlimited, 1995. ",1563081415,026.973 P,Book
ocn464581439,b11551457a,1,AIA guide to New York City,,"Oxford ; New York : Oxford University Press, 2010. ","0195383869,9780195383867,978-0195383867,0195383850,9780195383850,978-0195383850",720.9747 A,Book
ocn537308767,b11560016a,1,Two cents plain : my Brooklyn boyhood,"Lemelman, Martin.","New York : Bloomsbury, 2010. ","1608190048,9781608190041,978-1608190041",B LEMELMAN T,Book
ocn650020045,b11574513a,1,The encyclopedia of New York City,,"New Haven : Yale University Press ; New York : New-York Historical Society, [2010] ©2010 ","9780300114652,978-0300114652,0300114656",974.71 E,Book
ocn681900623,b11576596a,1,"Fort Greene, Clinton Hill : neighborhood & architectural history guide","Morrone, Francis, 1958-","Brooklyn, NY : Brooklyn Historical Society, [2010] ©2010 ","098434960X,9780984349609,978-0984349609",974.723 M,Book
ocn496595543,b11575766a,1,When did the Statue of Liberty turn green? : and 101 other questions about New York City,"Ashton, Jean.","New York : Columbia University Press, [2010] ©2010 ","9780231147422,978-0231147422,0231147422,9780231147439,978-0231147439,0231147430,9780231519397,978-0231519397,0231519397",974.7 A,Book
ocm77574655,b11596120a,1,"Ferdinand Richardt : drawings of America, 1855-1859","Richardt, Ferdinand, 1819-1895.","Utica, NY : Munson-Williams-Proctor Arts Institute Museum of Art, 2007. ","0915895315,9780915895311,978-0915895311",759.89 R,Book
ocn664840167,b11596307a,1,Black Gotham : a family history of African Americans in nineteenth-century New York City,"Peterson, Carla L., 1944-","New Haven [Conn.] : Yale University Press, [2011] ©2011 ","9780300162554,978-0300162554,0300162553,9780300181746,978-0300181746,0300181744",974.71004 P,Book
ocn640510990,b11584738a,1,The invention of brownstone Brooklyn : gentrification and the search for authenticity in postwar New York,"Osman, Suleiman.","New York, NY : Oxford University Press, [2011] ","0195387317,9780195387315,978-0195387315,9780199930340,978-0199930340",307.34 O,Book
ocm38304424,b10933135a,1,Coney Island,"Stein, Harvey, 1941-","New York : W.W. Norton & Co., [1998] ©1998 ",0393317870,974.723 S,Book
ocn449881099,b11596896a,1,A Jew grows in Brooklyn : the curious reflections of a first-generation American,"Ehrenreich, Jake.","Deerfield Beach, FL : Health Communications, [2010] ©2010 ","9780757314667,978-0757314667,075731466X",B EHRENREICH J,Book
ocn657786488,b11563462a,1,The Brooklyn theatre index,"Del Valle, Cezar.","[Brooklyn, N.Y.] : Theatre Talks, LLC, [2010-] ©2010- ","9780982772409,978-0982772409,0982772408,9780982772423,978-0982772423",725.822 D,Book
ocn713203883,b11690148a,1,The Roebling legacy,"Zink, Clifford W.","Princeton, New Jersey : Princeton Landmark Publications, [2011] ©2011 ","0615428053,9780615428055,978-0615428055",624.2 Z,Book
ocm48113711,b10776691a,1,La sirena straniera : un fantastico amore per Francis Marion Crawford,"Palescandolo, Frank J.","Sorrento : Franco Di Mauro, [1998] ©1998 ",8887365032,FIC PALESCANDOLO,Book
ocn613983412,b11548636a,1,Poetry of Ferdinando Russo : revival of the poetry of Ferdinando Russo,"Russo, Ferdinando.","Bloomington, IN : IUniverse, [2009] ©2009 ","9781440150029,978-1440150029,1440150028",851 R,Book
ocn700930322,b11634395a,1,Building stories,"Hill, Isabel, 1951-","New York : Star Bright Books, 2011. ","1595722793,9781595722799,978-1595722799,1595722807,9781595722805,978-1595722805",J-E HILL,Book
ocm60520600,b11283838a,1,Push hip hop history. The Brooklyn scene [Volume 1] :,"Cooper, Mabusha.","[Bloomington, Ind.] : 1stBooks Library, [2003] ©2003 ",1410799352,782.42 C,Book
ocn740458899,b11613712a,1,"The glory of Brooklyn's Gowanus : legacy, industry, artistry","Boyce, Leslie Arlette.","Brooklyn, N.Y. : Israelowitz Publishing, [2011] ©2011 ","1878741950,9781878741950,978-1878741950",974.723 B,Book
